num_acidente;chv_localidade;data_acidente;uf_acidente;ano_acidente;mes_acidente;mes_ano_acidente;codigo_ibge;dia_semana;fase_dia;tp_acidente;cond_meteorologica;end_acidente;num_end_acidente;cep_acidente;bairro_acidente;km_via_acidente;latitude_acidente;longitude_acidente;hora_acidente;tp_rodovia;cond_pista;tp_cruzamento;tp_pavimento;tp_curva;lim_velocidade;tp_pista;ind_guardrail;ind_cantcentral;ind_acostamento;qtde_acidente;qtde_acid_com_obitos;qtde_envolvidos;qtde_feridosilesos;qtde_obitos
3143878;MG3170206201811;2018-11-26;MG;2018;11;112018;3170206;SEGUNDA-FEIRA;NOITE;COLISAO TRASEIRA;NAO INFORMADO;FLORIANO PEIXOTO;00000;00000000;;0000;;;183345;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
3472087;SP3530300202101;2021-01-29;SP;2021;01;012021;3530300;SEXTA-FEIRA;MANHA;COLISAO TRASEIRA;CLARO;RUA CAPITAO NEVES;02336;00000000;CENTRO;0000;;;095400;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;1;0;3;3;0
2631089;DF5300108202110;2021-10-19;DF;2021;10;102021;5300108;TERCA-FEIRA;TARDE;COLISAO;NAO INFORMADO;SCS Q 1 BL C;13037;00000000;BRASILIA;0000;-0000000000;-0000000000;140000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
831735;SC4209508201907;2019-07-19;SC;2019;07;072019;4209508;SEXTA-FEIRA;NOITE;DESCONHECIDO;NAO INFORMADO;AVENIDA COLOMBO MACHADO SALES;00000;00000000;;0000;;;183000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
3652432;MG3106200201907;2019-07-29;MG;2019;07;072019;3106200;SEGUNDA-FEIRA;NOITE;COLISAO FRONTAL;NAO INFORMADO;DOM VITAL;00000;00000000;;0000;;;180000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
3236559;GO5203906201911;2019-11-04;GO;2019;11;112019;5203906;SEGUNDA-FEIRA;TARDE;CHOQUE;OUTRAS CONDICOES;RUA CONEGO TEOFILO DE PAIVA  CEP 75660-;00954;00000000;CENTRO;0000;;;175000;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
4736571;RO1100205202405;2024-05-20;RO;2024;05;052024;1100205;SEGUNDA-FEIRA;MADRUGADA;QUEDA;NAO INFORMADO;BR 364;00000;00000000;ZONA RURAL;0022;-8.93630900;-63.9762600;011000;FEDERAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5220140;PR4118501201905;2019-05-31;PR;2019;05;052019;4118501;SEXTA-FEIRA;NOITE;COLISAO TRANSVERSAL;NAO INFORMADO;RUA GUARANI;00433;00000000;CENTRO;0000;;;210500;MUNICIPAL;MOLHADA;CRUZAMENTO  MESMA SUPERFICIE;ASFALTO;DESCONHECIDO;NAO INFORMADO;SIMPLES  SEM CICLOVIA;DESCONHECIDO;DESCONHECIDO;SIM;1;0;2;2;0
5961967;PR4100400201806;2018-06-14;PR;2018;06;062018;4100400;QUINTA-FEIRA;TARDE;CHOQUE;NAO INFORMADO;RUA ARI DE LARA VAZ;01022;00000000;MATO DENTRO;0000;;;173000;MUNICIPAL;COM BURACO;CRUZAMENTO  MESMA SUPERFICIE;TERRA;DESCONHECIDO;NAO INFORMADO;SIMPLES  COM CICLOVIA;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;1;0;1;1;0
1761668;SC4206504202012;2020-12-19;SC;2020;12;122020;4206504;SABADO;NOITE;COLISAO;NAO INFORMADO;RUA VINTE E OITO DE AGOSTO;00000;00000000;;0000;;;200600;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
2114890;MG3170206202006;2020-06-09;MG;2020;06;062020;3170206;TERCA-FEIRA;NOITE;COLISAO TRANSVERSAL;NAO INFORMADO;ANTONIO JOAQUIM SILVA;00000;00000000;;0000;;;230254;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2964782;MG3106200202405;2024-05-21;MG;2024;05;052024;3106200;TERCA-FEIRA;TARDE;COLISAO FRONTAL;NAO INFORMADO;CONTORNO;05900;00000000;SAVASSI;0000;-19.9386656;-43.9330874;122600;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1870783;SC4209003202205;2022-05-27;SC;2022;05;052022;4209003;SEXTA-FEIRA;TARDE;COLISAO;NAO INFORMADO;AVENIDA CAETANO NATAL BRANCO;00000;00000000;;0000;;;120600;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
5803522;MG3156908201901;2019-01-12;MG;2019;01;012019;3156908;SABADO;MANHA;COLISAO FRONTAL;NAO INFORMADO;MARLENE RAMOS SCALON;00000;00000000;;0000;;;103000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
6316819;GO5200258202001;2020-01-09;GO;2020;01;012020;5200258;QUINTA-FEIRA;NOITE;COLISAO;OUTRAS CONDICOES;NAO IDENTIFICADO;00000;00000000;PARQUE BARRAGEM SETOR 03;0000;;;201300;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
3831830;MS5002951202004;2020-04-28;MS;2020;04;042020;5002951;TERCA-FEIRA;TARDE;OUTROS ACIDENTES DE TRANSITO;CLARO;;00000;00000000;;0000;-0000000000;-0000000000;135800;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;1;0;1;1;0
2484482;GO5208707201802;2018-02-22;GO;2018;02;022018;5208707;QUINTA-FEIRA;TARDE;CHOQUE;OUTRAS CONDICOES;AVENIDA EDMUNDO PINHEIRO DE ABREU ESQUIN;00000;00000000;SETOR BELA VISTA;0000;;;135700;MUNICIPAL;MOLHADA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2360276;ES3200607201802;2018-02-03;ES;2018;02;022018;3200607;SABADO;TARDE;COLISAO;NAO INFORMADO;RODOVIA ES 010;00035;00000000;PRAIA FORMOSA;0000;-0000000000;-0000000000;170000;ESTADUAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2413220;MG3106200202202;2022-02-12;MG;2022;02;022022;3106200;SABADO;NOITE;CAPOTAMENTO;CHUVA;ANEL RODOVIARIO;00000;00000000;GOIANIA;0458;-19.8565944;-43.8957762;195436;FEDERAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO;NAO;1;0;2;2;0
6366805;SP3550308202309;2023-09-04;SP;2023;09;092023;3550308;SEGUNDA-FEIRA;TARDE;DESCONHECIDO;DESCONHECIDAS;RUA MACIEL MONTEIRO;00203;00000000;;0000;-23.5375120;-46.4902760;133155;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;0;0;0
3550536;ES3205200201907;2019-07-11;ES;2019;07;072019;3205200;QUINTA-FEIRA;MADRUGADA;COLISAO LATERAL;DESCONHECIDAS;ESTRADA JERONIMO MONTEIRO;00000;00000000;GLORIA;0000;;;015000;NAO INFORMADO;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;SIMPLES  SEM CICLOVIA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;3;3;0
5946489;SC4205407202009;2020-09-23;SC;2020;09;092020;4205407;QUARTA-FEIRA;TARDE;COLISAO;NAO INFORMADO;RODOVIA JOSE CARLOS DAUX;00000;00000000;;0000;;;143000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
4887875;ES3201308201809;2018-09-29;ES;2018;09;092018;3201308;SABADO;TARDE;OUTROS ACIDENTES DE TRANSITO;NAO INFORMADO;RUA MILTON BALESTREIRO;00000;00000000;ITACIBA;0000;-0000000000;-0000000000;130000;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2589546;PR4104303202008;2020-08-13;PR;2020;08;082020;4104303;QUINTA-FEIRA;TARDE;COLISAO TRASEIRA;DESCONHECIDAS;RUA ENGENHEIRO MERCER;00679;00000000;JARDIM SANTA NILCE I;0000;;;170000;MUNICIPAL;NAO INFORMADO;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;2;2;0
1618676;DF5300108202107;2021-07-27;DF;2021;07;072021;5300108;TERCA-FEIRA;MANHA;OUTROS ACIDENTES DE TRANSITO;NAO INFORMADO;GERAL;88485;00000000;TAGUATINGA;0000;-0000000000;-0000000000;075000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2977172;MG3129806201903;2019-03-17;MG;2019;03;032019;3129806;DOMINGO;TARDE;CHOQUE;NAO INFORMADO;ITALO BERNARDES;00000;00000000;;0000;;;155849;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
4884852;PE2609907201812;2018-12-12;PE;2018;12;122018;2609907;QUARTA-FEIRA;NAO INFORMADO;ATROPELAMENTO COM PEDESTRE;DESCONHECIDAS;LUIZ JOSE DE SOUZA;00000;00000000;;0000;;;000000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
285906;SC4208906202208;2022-08-14;SC;2022;08;082022;4208906;DOMINGO;MANHA;COLISAO;NAO INFORMADO;ALWIN CARLOS KRUGER;00000;00000000;;0000;;;104200;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1316865;MG3137601202303;2023-03-08;MG;2023;03;032023;3137601;QUARTA-FEIRA;MADRUGADA;OUTROS ACIDENTES DE TRANSITO;CLARO;ANA GONCALVES;00308;00000000;;0000;-19.5893777;-43.9010482;035121;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;NAO;1;0;2;2;0
749474;RJ3304706202011;2020-11-26;RJ;2020;11;112020;3304706;QUINTA-FEIRA;NOITE;COLISAO;NAO INFORMADO;RODOVIA BR 393;00000;00000000;;0000;-0000000000;-0000000000;200000;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;1;1;0;1
6515037;PR4126256202408;2024-08-03;PR;2024;08;082024;4126256;SABADO;TARDE;COLISAO LATERAL;DESCONHECIDAS;AVENIDA RIACHUELO;00245;00000000;JARDIM OURO VERDE III;0000;;;130000;MUNICIPAL;NAO INFORMADO;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;2;2;0
5560443;SC4219705201909;2019-09-06;SC;2019;09;092019;4219705;SEXTA-FEIRA;MANHA;DESCONHECIDO;NAO INFORMADO;RUA DEZ DE NOVEMBRO;00000;00000000;;0000;;;094000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
3068869;SC4214805201908;2019-08-25;SC;2019;08;082019;4214805;DOMINGO;NOITE;CHOQUE;NAO INFORMADO;RUA JOSE JOHN;00000;00000000;;0000;;;192000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1047649;SC4209102202402;2024-02-24;SC;2024;02;022024;4209102;SABADO;TARDE;DESCONHECIDO;NAO INFORMADO;RUA ARLINDO PEREIRA DE MACEDO;00000;00000000;;0000;;;162000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
3402410;SP3529005201912;2019-12-13;SP;2019;12;122019;3529005;SEXTA-FEIRA;MANHA;COLISAO LATERAL;CLARO;AVENIDA SAO LUIS;00000;00000000;ALTO CAFEZAL;0000;;;065600;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;1;0;2;2;0
516125;GO5208707202408;2024-08-15;GO;2024;08;082024;5208707;QUINTA-FEIRA;TARDE;COLISAO;OUTRAS CONDICOES;RUA 88  CEP 74085-010;00102;00000000;SETOR SUL;0000;-16.6922071;-49.2491325;133000;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2210482;PR4106902201906;2019-06-20;PR;2019;06;062019;4106902;QUINTA-FEIRA;TARDE;CHOQUE;DESCONHECIDAS;RUA PEDRO GUSSO;00670;00000000;CAPAO RASO;0000;;;150000;MUNICIPAL;NAO INFORMADO;NAO FOI EM CRUZAMENTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;1;1;0
2483878;ES3204906201901;2019-01-02;ES;2019;01;012019;3204906;QUARTA-FEIRA;NOITE;COLISAO FRONTAL;DESCONHECIDAS;KM 38 DA ROD ES 381;00000;00000000;NESTOR GOMES;0008;;;185000;NAO INFORMADO;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;60 KMH;DUPLA  SEM CICLOVIA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
6602281;ES3205200202104;2021-04-10;ES;2021;04;042021;3205200;SABADO;MANHA;CHOQUE;DESCONHECIDAS;ES060;00000;00000000;SANTA PAULA I;0004;;;062500;NAO INFORMADO;MOLHADA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;DUPLA  SEM CICLOVIA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
3791809;ES3201902202101;2021-01-17;ES;2021;01;012021;3201902;DOMINGO;TARDE;TOMBAMENTO;DESCONHECIDAS;ESTRADA DE GOIABEIRAS A ALTO PARAJU;00000;00000000;ALTO PARAJU;0000;;;174000;NAO INFORMADO;SECA;NAO INFORMADO;TERRA;NAO INFORMADO;NAO INFORMADO;DUPLA  SEM CICLOVIA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;1;1;0;1
2247855;MG3140001201907;2019-07-01;MG;2019;07;072019;3140001;SEGUNDA-FEIRA;TARDE;COLISAO FRONTAL;NAO INFORMADO;SALVADOR FURTADO;00000;00000000;;0000;;;135000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
5704203;MG3127701202405;2024-05-23;MG;2024;05;052024;3127701;QUINTA-FEIRA;MANHA;CHOQUE;NAO INFORMADO;SETE DE SETEMBRO;02479;00000000;CENTRO;0000;-18.8507757;-41.9447987;093000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5094182;SP3513702202208;2022-08-20;SP;2022;08;082022;3513702;SABADO;MANHA;ATROPELAMENTO COM PEDESTRE;CLARO;AVENIDA BOM JESUS;00001;00000000;CENTRO;0000;;;080000;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;1;0;0;0;0
5193458;SC4204301202312;2023-12-22;SC;2023;12;122023;4204301;SEXTA-FEIRA;TARDE;COLISAO;NAO INFORMADO;ESTRADA GERAL DE PLANALTO;00000;00000000;;0000;;;150000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
6468017;ES3201308201807;2018-07-19;ES;2018;07;072018;3201308;QUINTA-FEIRA;TARDE;COLISAO;NAO INFORMADO;AV CARIACICA;00000;00000000;VILA CAPIXABA;0000;-0000000000;-0000000000;170000;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
3797353;SP3529005201910;2019-10-07;SP;2019;10;102019;3529005;SEGUNDA-FEIRA;NOITE;DESCONHECIDO;DESCONHECIDAS;AVENIDA MANOEL MULER;00000;00000000;RURAL;0000;;;190738;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;1;0;1;1;0
2807235;ES3205002202402;2024-02-27;ES;2024;02;022024;3205002;TERCA-FEIRA;MANHA;OUTROS ACIDENTES DE TRANSITO;NAO INFORMADO;AV. BRG. EDUARDO GOMES;00661;29163396;SAO GERALDO;0000;-20.2254537;-40.2609796;113000;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
234931;SP3509502202209;2022-09-07;SP;2022;09;092022;3509502;QUARTA-FEIRA;NOITE;DESCONHECIDO;DESCONHECIDAS;AVENIDA ENGENHEIRO ANTONIO FRANCISCO DE;01985;00000000;VILA GEORGIA;0000;-22.9349296;-47.0379139;230726;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;1;0;0;0;0
4395663;ES3201209202307;2023-07-12;ES;2023;07;072023;3201209;QUARTA-FEIRA;TARDE;COLISAO;NAO INFORMADO;AVENIDA JONES DOS SANTOS NEVES;00000;00000000;SANTO ANTONIO;0000;-20.8445547;-41.1290526;144000;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2093073;SC4216602202004;2020-04-11;SC;2020;04;042020;4216602;SABADO;MANHA;DESCONHECIDO;NAO INFORMADO;SERVIDAO HAMILTON DE SOUZA MELLO;00000;00000000;;0000;;;113600;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
717372;GO5210000202405;2024-05-19;GO;2024;05;052024;5210000;DOMINGO;NOITE;DESCONHECIDO;OUTRAS CONDICOES;RUA SNM-10  CEP 75401-286;00000;00000000;RESIDENCIAL NOVA MORADA II;0000;-16.8389977;-49.5691162;184600;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
5638642;MG3106200201806;2018-06-20;MG;2018;06;062018;3106200;QUARTA-FEIRA;NOITE;CHOQUE;NAO INFORMADO;ANEL RODOVIARIO;00000;00000000;;0000;;;233351;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
772504;MG3129103201903;2019-03-22;MG;2019;03;032019;3129103;SEXTA-FEIRA;NOITE;CHOQUE;NAO INFORMADO;JONAS VILELA FRANCO;00000;00000000;;0000;;;211432;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
22266;MG3106200201901;2019-01-03;MG;2019;01;012019;3106200;QUINTA-FEIRA;TARDE;CHOQUE;NAO INFORMADO;CRISTIANO MACHADO;00000;00000000;;0000;;;170509;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
787739;SP3550308202311;2023-11-08;SP;2023;11;112023;3550308;QUARTA-FEIRA;MANHA;DESCONHECIDO;DESCONHECIDAS;AVENIDA OSVALDO PUCCI;00178;00000000;;0000;-23.5663859;-46.4661052;090200;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;0;0;0
1008779;MG3134905202405;2024-05-08;MG;2024;05;052024;3134905;QUARTA-FEIRA;TARDE;COLISAO FRONTAL;NAO INFORMADO;MARECHAL DEODORO;00000;00000000;;0000;-22.2829881;-46.6147009;131445;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
6405801;AC1200401201801;2018-01-18;AC;2018;01;012018;1200401;QUINTA-FEIRA;TARDE;COLISAO;CLARO;AVENIDA GETULIO VARGAS;00000;00000000;CENTRO;0000;;;133000;NAO INFORMADO;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;3;3;0
4478864;MG3127701202303;2023-03-21;MG;2023;03;032023;3127701;TERCA-FEIRA;TARDE;COLISAO TRASEIRA;CLARO;RIO BAHIA;00000;00000000;SAO PAULO;0000;;;125102;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;SIM;1;0;3;3;0
915327;ES3202405202308;2023-08-08;ES;2023;08;082023;3202405;TERCA-FEIRA;MANHA;COLISAO;NAO INFORMADO;RUA HENRIQUE COUTINHO;00068;29200190;CENTRO;0000;-20.6701300;-40.4964799;100000;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
4296185;PR4107652202104;2021-04-16;PR;2021;04;042021;4107652;SEXTA-FEIRA;TARDE;COLISAO LATERAL;DESCONHECIDAS;AVENIDA PARANA;00000;00000000;CENTRO;0000;;;162500;MUNICIPAL;NAO INFORMADO;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;3;3;0
1294046;MG3103504202003;2020-03-12;MG;2020;03;032020;3103504;QUINTA-FEIRA;NOITE;COLISAO LATERAL;NAO INFORMADO;ESTACIO DE SA;00000;00000000;;0000;;;181922;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
1534043;ES3205200202403;2024-03-11;ES;2024;03;032024;3205200;SEGUNDA-FEIRA;TARDE;OUTROS ACIDENTES DE TRANSITO;NAO INFORMADO;RUA PRESIDENTE KENEDY;00000;00000000;VALE ENCANTADO;0000;-20.3741600;-40.3495400;150000;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
